ID,B_Win,B_top_lane_Champ,B_top_lane_Summoner_Spell_D,B_top_lane_Summoner_Spell_F,B_top_lane_Kills,B_top_lane_KDA,B_top_lane_Deaths,B_top_lane_Assists,B_top_lane_CS,B_top_lane_Damage_Dealt,B_top_lane_Damage_Taken,B_top_lane_Gold_Earned,B_top_lane_Turret_Damage,B_top_lane_Turret_Kills,B_top_lane_Turret_Takedowns,B_top_lane_VisionW_Bought,B_top_lane_VisionW_Placed,B_top_lane_Wards_Placed,B_top_lane_Wards_Killed,B_top_lane_CC_Score,B_top_lane_Kills_5,B_top_lane_Deaths_5,B_top_lane_Assists_5,B_top_lane_CS_5,B_top_lane_Kills_10,B_top_lane_Deaths_10,B_top_lane_Assists_10,B_top_lane_CS_10,B_top_lane_Kills_15,B_top_lane_Deaths_15,B_top_lane_Assists_15,B_top_lane_CS_15,B_jungle_Champ,B_jungle_Summoner_Spell_D,B_jungle_Summoner_Spell_F,B_jungle_Kills,B_jungle_KDA,B_jungle_Deaths,B_jungle_Assists,B_jungle_CS,B_jungle_Damage_Dealt,B_jungle_Damage_Taken,B_jungle_Gold_Earned,B_jungle_Turret_Damage,B_jungle_Turret_Kills,B_jungle_Turret_Takedowns,B_jungle_VisionW_Bought,B_jungle_VisionW_Placed,B_jungle_Wards_Placed,B_jungle_Wards_Killed,B_jungle_CC_Score,B_jungle_Kills_5,B_jungle_Deaths_5,B_jungle_Assists_5,B_jungle_CS_5,B_jungle_Kills_10,B_jungle_Deaths_10,B_jungle_Assists_10,B_jungle_CS_10,B_jungle_Kills_15,B_jungle_Deaths_15,B_jungle_Assists_15,B_jungle_CS_15,B_mid_lane_Champ,B_mid_lane_Summoner_Spell_D,B_mid_lane_Summoner_Spell_F,B_mid_lane_Kills,B_mid_lane_KDA,B_mid_lane_Deaths,B_mid_lane_Assists,B_mid_lane_CS,B_mid_lane_Damage_Dealt,B_mid_lane_Damage_Taken,B_mid_lane_Gold_Earned,B_mid_lane_Turret_Damage,B_mid_lane_Turret_Kills,B_mid_lane_Turret_Takedowns,B_mid_lane_VisionW_Bought,B_mid_lane_VisionW_Placed,B_mid_lane_Wards_Placed,B_mid_lane_Wards_Killed,B_mid_lane_CC_Score,B_mid_lane_Kills_5,B_mid_lane_Deaths_5,B_mid_lane_Assists_5,B_mid_lane_CS_5,B_mid_lane_Kills_10,B_mid_lane_Deaths_10,B_mid_lane_Assists_10,B_mid_lane_CS_10,B_mid_lane_Kills_15,B_mid_lane_Deaths_15,B_mid_lane_Assists_15,B_mid_lane_CS_15,B_bot_lane_Champ,B_bot_lane_Summoner_Spell_D,B_bot_lane_Summoner_Spell_F,B_bot_lane_Kills,B_bot_lane_KDA,B_bot_lane_Deaths,B_bot_lane_Assists,B_bot_lane_CS,B_bot_lane_Damage_Dealt,B_bot_lane_Damage_Taken,B_bot_lane_Gold_Earned,B_bot_lane_Turret_Damage,B_bot_lane_Turret_Kills,B_bot_lane_Turret_Takedowns,B_bot_lane_VisionW_Bought,B_bot_lane_VisionW_Placed,B_bot_lane_Wards_Placed,B_bot_lane_Wards_Killed,B_bot_lane_CC_Score,B_bot_lane_Kills_5,B_bot_lane_Deaths_5,B_bot_lane_Assists_5,B_bot_lane_CS_5,B_bot_lane_Kills_10,B_bot_lane_Deaths_10,B_bot_lane_Assists_10,B_bot_lane_CS_10,B_bot_lane_Kills_15,B_bot_lane_Deaths_15,B_bot_lane_Assists_15,B_bot_lane_CS_15,B_utility_Champ,B_utility_Summoner_Spell_D,B_utility_Summoner_Spell_F,B_utility_Kills,B_utility_KDA,B_utility_Deaths,B_utility_Assists,B_utility_CS,B_utility_Damage_Dealt,B_utility_Damage_Taken,B_utility_Gold_Earned,B_utility_Turret_Damage,B_utility_Turret_Kills,B_utility_Turret_Takedowns,B_utility_VisionW_Bought,B_utility_VisionW_Placed,B_utility_Wards_Placed,B_utility_Wards_Killed,B_utility_CC_Score,B_utility_Kills_5,B_utility_Deaths_5,B_utility_Assists_5,B_utility_CS_5,B_utility_Kills_10,B_utility_Deaths_10,B_utility_Assists_10,B_utility_CS_10,B_utility_Kills_15,B_utility_Deaths_15,B_utility_Assists_15,B_utility_CS_15,R_top_lane_Champ,R_top_lane_Summoner_Spell_D,R_top_lane_Summoner_Spell_F,R_top_lane_Kills,R_top_lane_KDA,R_top_lane_Deaths,R_top_lane_Assists,R_top_lane_CS,R_top_lane_Damage_Dealt,R_top_lane_Damage_Taken,R_top_lane_Gold_Earned,R_top_lane_Turret_Damage,R_top_lane_Turret_Kills,R_top_lane_Turret_Takedowns,R_top_lane_VisionW_Bought,R_top_lane_VisionW_Placed,R_top_lane_Wards_Placed,R_top_lane_Wards_Killed,R_top_lane_CC_Score,R_top_lane_Kills_5,R_top_lane_Deaths_5,R_top_lane_Assists_5,R_top_lane_CS_5,R_top_lane_Kills_10,R_top_lane_Deaths_10,R_top_lane_Assists_10,R_top_lane_CS_10,R_top_lane_Kills_15,R_top_lane_Deaths_15,R_top_lane_Assists_15,R_top_lane_CS_15,R_jungle_Champ,R_jungle_Summoner_Spell_D,R_jungle_Summoner_Spell_F,R_jungle_Kills,R_jungle_KDA,R_jungle_Deaths,R_jungle_Assists,R_jungle_CS,R_jungle_Damage_Dealt,R_jungle_Damage_Taken,R_jungle_Gold_Earned,R_jungle_Turret_Damage,R_jungle_Turret_Kills,R_jungle_Turret_Takedowns,R_jungle_VisionW_Bought,R_jungle_VisionW_Placed,R_jungle_Wards_Placed,R_jungle_Wards_Killed,R_jungle_CC_Score,R_jungle_Kills_5,R_jungle_Deaths_5,R_jungle_Assists_5,R_jungle_CS_5,R_jungle_Kills_10,R_jungle_Deaths_10,R_jungle_Assists_10,R_jungle_CS_10,R_jungle_Kills_15,R_jungle_Deaths_15,R_jungle_Assists_15,R_jungle_CS_15,R_mid_lane_Champ,R_mid_lane_Summoner_Spell_D,R_mid_lane_Summoner_Spell_F,R_mid_lane_Kills,R_mid_lane_KDA,R_mid_lane_Deaths,R_mid_lane_Assists,R_mid_lane_CS,R_mid_lane_Damage_Dealt,R_mid_lane_Damage_Taken,R_mid_lane_Gold_Earned,R_mid_lane_Turret_Damage,R_mid_lane_Turret_Kills,R_mid_lane_Turret_Takedowns,R_mid_lane_VisionW_Bought,R_mid_lane_VisionW_Placed,R_mid_lane_Wards_Placed,R_mid_lane_Wards_Killed,R_mid_lane_CC_Score,R_mid_lane_Kills_5,R_mid_lane_Deaths_5,R_mid_lane_Assists_5,R_mid_lane_CS_5,R_mid_lane_Kills_10,R_mid_lane_Deaths_10,R_mid_lane_Assists_10,R_mid_lane_CS_10,R_mid_lane_Kills_15,R_mid_lane_Deaths_15,R_mid_lane_Assists_15,R_mid_lane_CS_15,R_bot_lane_Champ,R_bot_lane_Summoner_Spell_D,R_bot_lane_Summoner_Spell_F,R_bot_lane_Kills,R_bot_lane_KDA,R_bot_lane_Deaths,R_bot_lane_Assists,R_bot_lane_CS,R_bot_lane_Damage_Dealt,R_bot_lane_Damage_Taken,R_bot_lane_Gold_Earned,R_bot_lane_Turret_Damage,R_bot_lane_Turret_Kills,R_bot_lane_Turret_Takedowns,R_bot_lane_VisionW_Bought,R_bot_lane_VisionW_Placed,R_bot_lane_Wards_Placed,R_bot_lane_Wards_Killed,R_bot_lane_CC_Score,R_bot_lane_Kills_5,R_bot_lane_Deaths_5,R_bot_lane_Assists_5,R_bot_lane_CS_5,R_bot_lane_Kills_10,R_bot_lane_Deaths_10,R_bot_lane_Assists_10,R_bot_lane_CS_10,R_bot_lane_Kills_15,R_bot_lane_Deaths_15,R_bot_lane_Assists_15,R_bot_lane_CS_15,R_utility_Champ,R_utility_Summoner_Spell_D,R_utility_Summoner_Spell_F,R_utility_Kills,R_utility_KDA,R_utility_Deaths,R_utility_Assists,R_utility_CS,R_utility_Damage_Dealt,R_utility_Damage_Taken,R_utility_Gold_Earned,R_utility_Turret_Damage,R_utility_Turret_Kills,R_utility_Turret_Takedowns,R_utility_VisionW_Bought,R_utility_VisionW_Placed,R_utility_Wards_Placed,R_utility_Wards_Killed,R_utility_CC_Score,R_utility_Kills_5,R_utility_Deaths_5,R_utility_Assists_5,R_utility_CS_5,R_utility_Kills_10,R_utility_Deaths_10,R_utility_Assists_10,R_utility_CS_10,R_utility_Kills_15,R_utility_Deaths_15,R_utility_Assists_15,R_utility_CS_15
4246948912,False,Yorick,4,14,2,0.8,5,2,164,12510,16999,9323,8139,3,3,0,0,7,0,6,0,0,0,23,2,1,0,62,2,2,1,108,Skarner,11,4,3,1.0,6,3,101,6898,19701,8410,424,0,0,3,2,9,0,31,0,1,0,0,1,1,1,0,2,3,1,1,Akali,14,4,4,0.625,8,1,141,11278,18363,8399,580,0,0,4,4,9,0,0,0,1,0,25,0,3,0,56,1,4,0,99,Jhin,4,7,2,1.5,4,4,147,7758,10082,7967,1360,0,0,1,1,7,1,14,0,0,0,26,0,1,2,71,1,1,2,104,Senna,4,3,1,0.5714285714285714,7,3,11,6794,10962,5627,434,0,0,3,3,21,4,21,0,1,0,0,1,2,1,4,1,2,2,8,Camille,12,4,10,4.333333333333333,3,3,164,15866,19055,11326,4911,1,3,0,0,6,0,13,0,0,0,33,1,2,0,68,1,2,0,103,Hecarim,6,11,5,14.0,1,9,173,10980,20838,10446,1140,2,2,3,3,5,4,15,0,0,2,0,2,1,4,4,3,1,5,19,Ahri,4,14,8,5.0,3,7,163,18463,16029,10253,1632,0,0,1,1,3,3,12,2,0,0,29,3,0,1,74,5,2,3,100,Kai'Sa,4,7,6,11.0,1,5,194,12738,8126,10768,5110,3,4,3,2,8,7,1,0,0,1,39,1,0,2,87,2,0,2,133,Nautilus,14,4,1,3.0,4,11,35,4444,10751,6718,1296,1,5,4,3,16,6,38,1,0,0,6,1,1,2,17,1,2,3,26
4246970153,False,Kayle,4,12,2,1.5,2,1,167,5003,9909,7139,0,0,0,0,0,6,1,4,0,0,0,23,1,1,0,64,2,1,1,104,Viego,4,11,3,1.1428571428571428,7,5,109,6083,17781,7267,0,0,0,1,1,2,4,14,2,1,0,0,2,3,2,2,3,5,5,2,Yone,4,14,4,0.7777777777777778,9,3,122,9637,13778,7895,0,0,0,1,1,7,0,18,0,1,1,21,2,3,1,56,4,5,3,94,Zeri,4,7,0,0.0,3,0,178,2945,8116,6632,0,0,0,1,1,8,3,2,0,0,0,41,0,0,0,89,0,1,0,133,Yuumi,3,14,0,0.0,2,0,3,4731,4328,3916,0,0,0,2,1,20,3,9,0,0,0,0,0,0,0,0,0,0,0,1,Akali,14,12,6,3.3333333333333335,3,4,156,9368,10459,8630,2316,0,2,0,0,5,0,0,0,0,1,36,1,1,1,80,3,3,2,112,Rammus,11,4,9,6.5,2,4,131,10216,12255,9701,297,0,2,3,3,8,1,23,1,1,1,1,3,2,1,4,5,2,1,22,Singed,6,3,1,2.0,4,7,128,5462,12630,7197,1600,1,1,0,0,5,5,15,1,1,1,19,1,2,3,51,1,4,6,73,Caitlyn,3,4,7,13.0,0,6,223,16132,6986,11617,14085,6,7,1,1,7,5,9,0,0,0,38,2,0,0,92,3,0,0,155,Janna,4,7,0,13.0,0,13,8,1971,4377,6674,2287,1,7,5,5,16,7,27,0,0,0,2,0,0,2,2,0,0,3,3
4246375288,True,Akali,12,4,6,8.0,0,2,173,11616,13311,10658,2753,2,4,0,0,6,1,1,0,0,0,30,0,0,1,68,2,0,1,124,Graves,4,11,10,7.5,2,5,171,14299,20096,12570,6380,4,7,4,4,6,5,12,1,0,0,0,3,0,0,13,4,2,2,14,Ahri,14,4,6,3.0,4,6,152,14385,17808,9980,1669,1,2,2,2,7,3,13,0,0,0,22,3,1,0,69,3,3,2,106,Caitlyn,4,3,2,2.5,4,8,135,8873,12043,8843,6972,2,5,0,0,5,0,3,0,1,0,24,0,2,0,62,2,4,1,83,Zilean,4,3,2,5.0,2,8,35,4770,8523,7280,1387,0,6,1,1,15,1,16,0,0,0,2,0,1,0,5,1,2,2,27,Tryndamere,14,4,1,0.16666666666666666,6,0,171,7171,19003,7379,826,0,0,0,0,6,1,0,0,0,0,18,0,2,0,61,1,4,0,105,Taliyah,4,11,4,1.75,4,3,144,14316,17811,8008,0,0,0,4,4,5,1,7,0,1,0,2,1,2,1,6,3,2,3,10,Malzahar,4,12,1,0.6,5,2,141,9369,11586,6959,2583,1,1,1,1,7,1,36,0,0,0,24,0,2,1,49,1,3,2,78,Lucian,4,3,5,1.2,5,1,165,12575,13167,8611,2639,0,1,0,0,6,1,0,1,0,0,29,3,0,0,78,5,2,1,120,Nami,14,4,1,1.3333333333333333,6,7,9,6584,11953,5914,738,1,1,2,2,16,4,27,0,0,1,0,0,0,3,0,1,1,6,1
4246251453,False,Akali,12,4,4,3.0,4,8,212,22309,29941,12780,2411,1,1,0,0,8,1,4,0,0,0,35,0,0,0,81,1,0,0,121,Kha'Zix,4,11,5,1.5,8,7,245,18339,30202,14518,3212,2,2,6,5,6,6,17,0,2,1,0,1,2,2,0,2,4,2,3,Katarina,4,14,8,1.3,10,5,176,19436,27355,13611,112,0,0,1,1,12,3,2,0,1,0,18,1,1,1,58,1,2,1,100,Lucian,4,14,4,0.5555555555555556,9,1,220,10996,24318,11727,2035,1,1,1,1,9,2,2,1,1,0,21,1,2,0,77,1,4,0,111,Nami,3,4,0,2.25,8,18,6,8717,17817,8127,565,0,0,7,4,28,5,45,0,0,1,0,0,0,3,0,0,2,4,0,Shen,14,4,1,2.4,5,11,149,3997,23920,9247,268,0,1,0,0,9,1,9,0,0,0,22,0,0,0,53,0,1,2,77,Graves,11,4,24,6.0,5,6,289,46038,28195,22680,10191,5,5,1,1,2,5,23,1,1,2,3,2,2,2,6,5,2,4,25,Lux,4,3,7,10.5,2,14,226,16262,11844,13461,2995,1,3,0,0,11,3,22,2,0,1,28,2,0,1,92,3,0,1,133,Kai'Sa,21,4,7,3.1666666666666665,6,12,188,26523,18822,12492,2717,0,2,3,3,13,3,3,1,0,0,31,1,1,1,66,4,1,2,101,Sona,4,3,0,9.333333333333334,3,28,15,6024,19824,8884,777,1,4,0,0,25,6,13,0,0,1,2,0,0,2,7,0,1,8,8
4245964264,False,Gragas,12,4,3,2.8333333333333335,6,14,189,19268,39215,11406,532,0,0,3,3,13,0,63,0,0,0,27,0,0,1,66,0,0,2,110,Kayn,4,11,10,2.875,8,13,203,33160,53470,14192,929,0,1,3,2,2,10,29,0,1,0,1,3,1,1,6,4,2,2,16,Vex,4,14,4,2.5714285714285716,7,14,188,21994,25893,11718,0,0,0,1,1,9,2,52,0,1,0,23,0,2,0,64,1,3,2,92,Vayne,3,4,15,3.8333333333333335,6,8,266,24944,26448,18864,8783,4,4,2,2,13,2,10,1,0,0,24,2,1,2,62,4,3,2,104,Soraka,7,4,0,2.4,10,24,14,7983,21306,7985,61,0,1,7,6,34,5,40,0,2,1,0,0,2,3,1,0,4,6,7,Irelia,12,4,3,2.6,5,10,262,25062,32224,14027,5083,3,4,0,0,11,4,17,0,0,1,28,0,1,1,77,0,2,1,109,Diana,4,11,7,3.8,5,12,230,23182,25851,15359,8532,4,5,1,1,2,7,8,0,0,2,0,0,0,3,0,1,1,6,4,Ekko,14,4,11,3.1666666666666665,6,8,206,27032,30710,15463,5553,2,4,1,1,5,6,21,1,0,1,31,2,0,1,79,2,1,1,109,Ezreal,4,3,14,3.7142857142857144,7,12,222,52691,22828,17744,6554,2,4,0,0,10,8,17,3,1,1,31,4,2,1,67,8,2,2,121,Thresh,4,14,2,3.0,9,25,29,11029,25278,10132,299,0,1,3,3,34,2,51,0,0,4,6,0,2,5,13,1,3,8,23
4240219682,False,Zeri,4,6,0,0.6666666666666666,3,2,119,4104,11416,5371,3238,0,0,1,1,6,0,1,0,0,0,31,0,1,0,65,0,2,1,85,Diana,4,11,3,0.8333333333333334,6,2,98,6708,17464,6703,0,0,0,1,1,2,0,5,1,0,0,1,1,1,1,7,3,4,2,13,Sylas,12,4,0,0.16666666666666666,12,2,81,9681,20040,4343,0,0,0,1,1,3,0,10,0,2,1,21,0,5,1,55,0,9,2,70,Ezreal,3,4,4,1.25,4,1,152,10039,10304,8080,0,0,0,3,2,7,1,1,0,1,1,18,2,2,1,63,2,2,1,116,Yuumi,7,14,2,6.0,1,4,1,3402,3402,4408,0,0,0,3,1,9,1,4,1,0,0,0,1,0,2,0,2,0,3,0,Camille,14,12,6,6.0,0,0,132,8293,6959,7899,1767,1,1,0,0,2,1,12,0,0,0,30,1,0,0,63,4,0,0,105,Graves,4,11,3,9.0,1,6,153,9534,10620,8391,1847,1,2,1,1,2,3,14,0,0,0,2,1,0,2,7,3,0,5,25,Ahri,14,4,9,4.0,3,3,104,18058,13290,8383,2904,1,2,1,1,7,1,27,2,1,0,24,4,1,1,62,6,2,2,84,Lucian,4,3,5,2.75,4,6,133,11885,12069,8173,3348,1,2,0,0,4,1,2,0,1,1,24,2,3,1,60,3,4,3,100,Nami,14,4,3,9.0,1,6,13,4546,7696,5872,1632,1,2,2,1,11,4,18,1,0,0,4,1,0,1,8,1,1,2,11
4239270614,True,Akali,12,4,14,5.0,4,6,210,37938,34518,15771,8329,5,5,0,0,4,0,2,1,0,0,19,3,1,0,59,5,1,0,96,Talon,14,11,19,7.25,4,10,289,40895,36061,21102,1034,0,0,1,1,1,12,11,0,1,1,0,3,2,2,3,4,2,4,11,Vladimir,4,6,9,4.0,3,3,226,22533,37697,14118,3543,2,2,1,1,7,0,3,0,0,0,40,1,1,0,79,2,1,0,124,Jinx,4,7,5,2.6,5,8,232,14959,20411,13609,6367,3,5,3,3,12,3,9,0,0,0,35,1,1,1,65,2,3,2,91,Bard,14,4,1,5.5,4,21,18,13189,24851,10149,1236,0,5,5,4,23,5,70,0,0,0,0,0,1,4,1,0,2,6,6,Tahm Kench,4,12,2,0.6153846153846154,13,6,145,26523,47289,10392,1973,1,1,0,0,8,0,65,0,1,1,20,0,3,2,48,0,5,2,73,Nidalee,11,4,6,1.1666666666666667,12,8,172,22506,43989,12003,690,0,0,5,5,6,2,3,1,0,0,0,3,2,2,0,4,2,4,11,Karthus,12,4,4,1.7142857142857142,7,8,249,30322,20412,14225,0,0,0,0,0,5,0,22,0,0,0,28,1,1,2,74,1,2,4,119,Ezreal,3,4,7,1.4444444444444444,9,6,246,30383,26167,13751,1819,1,1,1,1,4,2,8,0,0,0,34,2,1,1,76,4,3,2,119,Rakan,4,14,1,1.7142857142857142,7,11,43,6273,20335,7420,1376,0,0,9,8,30,12,24,0,0,0,6,0,1,2,15,0,1,5,24
4238540881,False,Aatrox,4,14,1,0.3333333333333333,6,1,134,8585,17471,6833,352,0,0,0,0,7,1,13,0,0,0,23,0,1,0,60,1,3,0,80,Zac,11,4,5,2.5,4,5,156,12550,27837,9964,200,0,0,1,1,2,1,26,0,0,0,0,2,1,3,5,2,2,5,9,Sylas,12,4,4,0.5833333333333334,12,3,133,12388,27186,7821,1180,0,0,1,0,8,1,18,0,2,0,29,1,4,2,64,3,5,2,95,Jhin,7,4,4,1.1428571428571428,7,4,171,10843,14036,8871,1331,0,0,2,2,9,2,19,1,1,1,23,3,1,1,69,3,3,1,98,Pyke,14,4,1,1.8333333333333333,6,10,36,7854,12627,7246,77,0,0,3,3,32,6,26,1,1,1,6,1,1,5,15,1,2,6,24,Camille,14,12,10,10.0,2,10,155,24277,21555,11643,4476,2,3,0,0,6,0,23,0,0,0,28,2,0,0,57,2,1,3,87,Qiyana,11,4,12,6.333333333333333,3,7,167,21943,22088,12717,1974,1,2,2,2,3,2,18,1,0,1,0,3,1,2,4,6,1,2,14,Lissandra,14,4,4,2.7142857142857144,7,15,157,15948,17171,10519,5708,0,3,2,2,4,1,36,1,1,3,24,1,3,6,54,2,5,7,85,Vayne,3,4,8,10.0,1,2,237,12762,10417,12825,9991,5,7,2,1,7,5,6,2,0,0,27,2,1,0,76,5,1,0,138,Soraka,4,7,1,8.5,2,16,13,3031,4908,7742,1463,0,5,4,2,20,10,16,0,1,0,3,0,2,0,3,0,2,5,5
4237493245,False,Wukong,14,4,6,0.6,10,0,175,14038,25130,11739,2527,1,1,5,5,12,5,14,1,1,0,24,1,4,0,48,1,5,0,78,Jarvan IV,4,11,5,1.75,8,9,167,14243,37137,11159,0,0,0,2,2,3,6,20,0,0,0,8,0,1,3,9,3,1,3,13,Viktor,4,12,5,3.0,4,7,275,24748,16248,12698,1613,0,1,4,4,14,5,31,0,0,0,39,3,0,0,86,3,1,0,131,Draven,3,4,5,1.2857142857142858,7,4,229,21418,22335,13551,4312,2,2,1,1,11,10,16,0,0,0,30,1,1,0,77,2,2,2,121,Karma,4,14,0,2.2,5,11,24,15143,15359,7951,1322,0,1,7,7,41,9,24,0,0,0,0,0,0,1,2,0,0,3,10,Irelia,12,4,14,7.666666666666667,3,9,265,24454,32846,17702,9329,3,6,0,0,9,2,18,1,1,0,27,5,1,0,82,5,1,1,138,Graves,4,11,3,2.4285714285714284,7,14,240,20256,31837,13757,1492,1,3,7,6,7,5,25,0,0,0,0,0,1,2,0,1,2,3,1,Lux,4,21,7,5.666666666666667,3,10,283,25202,12840,15129,3873,4,4,4,4,14,6,27,0,0,0,35,0,1,0,88,1,2,0,145,Jhin,4,7,8,5.0,4,12,168,18600,20327,12889,3608,0,4,5,4,17,9,41,0,0,0,23,1,1,0,45,2,3,0,74,Janna,3,4,2,5.75,4,21,16,4202,14705,9159,1255,0,5,6,5,34,10,53,0,0,0,1,0,1,1,4,0,1,2,10
4237448894,False,Vayne,21,4,0,0.0,5,0,80,4421,8314,3998,0,0,0,2,1,5,1,2,0,1,0,16,0,3,0,42,0,5,0,76,Graves,4,11,0,0.0,3,0,90,4828,11075,4327,0,0,0,2,1,3,1,8,0,0,0,0,0,1,0,6,0,3,0,10,Irelia,14,4,1,0.3333333333333333,3,0,130,3538,8035,5371,358,0,0,0,0,1,0,3,0,1,0,30,0,1,0,89,1,3,0,128,Karthus,3,4,2,2.0,0,0,127,8018,5798,5796,105,0,0,1,1,6,1,6,0,0,0,31,0,0,0,82,2,0,0,119,Soraka,4,7,0,3.0,1,3,8,2657,2338,3781,98,0,0,2,2,11,8,15,0,0,0,0,0,0,0,1,0,1,3,6,Gangplank,14,4,6,7.0,0,1,127,8414,8814,8098,3270,1,1,3,3,8,1,2,1,0,0,29,3,0,0,68,6,0,1,115,Xin Zhao,4,11,4,6.0,0,2,106,7712,15707,6514,215,0,0,1,1,3,3,11,1,0,0,1,2,0,0,4,4,0,2,6,Veigar,4,12,1,4.0,1,3,110,3192,3841,5262,0,0,0,0,0,5,0,3,0,0,1,30,0,0,1,69,1,1,3,102,Jinx,7,4,1,1.0,1,0,126,3865,5079,5221,1000,0,0,3,3,4,4,5,0,0,0,28,0,0,0,81,1,1,0,115,Senna,3,4,0,1.0,1,1,5,3034,5235,3668,692,0,0,2,1,10,1,12,0,0,0,1,0,0,0,2,0,1,1,5
